
> Configure project :app
                                                     ^ Unexpected symbol

  Line 49:     implementation(platform(libs.androidx.compose.bom))
                                                            ^ Unexpected symbol

  Line 49:     implementation(platform(libs.androidx.compose.bom))
                                                             ^ Unexpected symbol

  Line 49:     implementation(platform(libs.androidx.compose.bom))
                                                                ^ Unexpected symbol

  Line 49:     implementation(platform(libs.androidx.compose.bom))
                                                                 ^ Unexpected symbol

  Line 50:     implementation(libs.androidx.compose.ui)
               ^ Unexpected symbol

  Line 50:     implementation(libs.androidx.compose.ui)
                             ^ Unexpected symbol

  Line 50:     implementation(libs.androidx.compose.ui)
                              ^ Unexpected symbol

  Line 50:     implementation(libs.androidx.compose.ui)
                                  ^ Unexpected symbol

  Line 50:     implementation(libs.androidx.compose.ui)
                                   ^ Unexpected symbol

  Line 50:     implementation(libs.androidx.compose.ui)
                                           ^ Unexpected symbol

  Line 50:     implementation(libs.androidx.compose.ui)
                                            ^ Unexpected symbol

  Line 50:     implementation(libs.androidx.compose.ui)
                                                   ^ Unexpected symbol

  Line 50:     implementation(libs.androidx.compose.ui)
                                                    ^ Unexpected symbol

  Line 50:     implementation(libs.androidx.compose.ui)
                                                      ^ Unexpected symbol

  Line 51:     implementation(libs.androidx.compose.ui.graphics)
               ^ Unexpected symbol

  Line 51:     implementation(libs.androidx.compose.ui.graphics)
                             ^ Unexpected symbol

  Line 51:     implementation(libs.androidx.compose.ui.graphics)
                              ^ Unexpected symbol

  Line 51:     implementation(libs.androidx.compose.ui.graphics)
                                  ^ Unexpected symbol

  Line 51:     implementation(libs.androidx.compose.ui.graphics)
                                   ^ Unexpected symbol

  Line 51:     implementation(libs.androidx.compose.ui.graphics)
                                           ^ Unexpected symbol

  Line 51:     implementation(libs.androidx.compose.ui.graphics)
                                            ^ Unexpected symbol

  Line 51:     implementation(libs.androidx.compose.ui.graphics)
                                                   ^ Unexpected symbol

  Line 51:     implementation(libs.androidx.compose.ui.graphics)
                                                    ^ Unexpected symbol

  Line 51:     implementation(libs.androidx.compose.ui.graphics)
                                                      ^ Unexpected symbol

  Line 51:     implementation(libs.androidx.compose.ui.graphics)
                                                       ^ Unexpected symbol

  Line 51:     implementation(libs.androidx.compose.ui.graphics)
                                                               ^ Unexpected symbol

  Line 52:     implementation(libs.androidx.compose.ui.tooling.preview)
               ^ Unexpected symbol

  Line 52:     implementation(libs.androidx.compose.ui.tooling.preview)
                             ^ Unexpected symbol

  Line 52:     implementation(libs.androidx.compose.ui.tooling.preview)
                              ^ Unexpected symbol

  Line 52:     implementation(libs.androidx.compose.ui.tooling.preview)
                                  ^ Unexpected symbol

  Line 52:     implementation(libs.androidx.compose.ui.tooling.preview)
                                   ^ Unexpected symbol

  Line 52:     implementation(libs.androidx.compose.ui.tooling.preview)
                                           ^ Unexpected symbol

  Line 52:     implementation(libs.androidx.compose.ui.tooling.preview)
                                            ^ Unexpected symbol

  Line 52:     implementation(libs.androidx.compose.ui.tooling.preview)
                                                   ^ Unexpected symbol

  Line 52:     implementation(libs.androidx.compose.ui.tooling.preview)
                                                    ^ Unexpected symbol

  Line 52:     implementation(libs.androidx.compose.ui.tooling.preview)
                                                      ^ Unexpected symbol

  Line 52:     implementation(libs.androidx.compose.ui.tooling.preview)
                                                       ^ Unexpected symbol

  Line 52:     implementation(libs.androidx.compose.ui.tooling.preview)
                                                              ^ Unexpected symbol

  Line 52:     implementation(libs.androidx.compose.ui.tooling.preview)
                                                               ^ Unexpected symbol

  Line 52:     implementation(libs.androidx.compose.ui.tooling.preview)
                                                                      ^ Unexpected symbol

  Line 53:     implementation(libs.androidx.compose.material3)
               ^ Unexpected symbol

  Line 53:     implementation(libs.androidx.compose.material3)
                             ^ Unexpected symbol

  Line 53:     implementation(libs.androidx.compose.material3)
                              ^ Unexpected symbol

  Line 53:     implementation(libs.androidx.compose.material3)
                                  ^ Unexpected symbol

  Line 53:     implementation(libs.androidx.compose.material3)
                                   ^ Unexpected symbol

  Line 53:     implementation(libs.androidx.compose.material3)
                                           ^ Unexpected symbol

  Line 53:     implementation(libs.androidx.compose.material3)
                                            ^ Unexpected symbol

  Line 53:     implementation(libs.androidx.compose.material3)
                                                   ^ Unexpected symbol

  Line 53:     implementation(libs.androidx.compose.material3)
                                                    ^ Unexpected symbol

  Line 53:     implementation(libs.androidx.compose.material3)
                                                             ^ Unexpected symbol

  Line 56:     implementation(libs.androidx.room.runtime)
               ^ Unexpected symbol

  Line 56:     implementation(libs.androidx.room.runtime)
                             ^ Unexpected symbol

  Line 56:     implementation(libs.androidx.room.runtime)
                              ^ Unexpected symbol

  Line 56:     implementation(libs.androidx.room.runtime)
                                  ^ Unexpected symbol

  Line 56:     implementation(libs.androidx.room.runtime)
                                   ^ Unexpected symbol

  Line 56:     implementation(libs.androidx.room.runtime)
                                           ^ Unexpected symbol

  Line 56:     implementation(libs.androidx.room.runtime)
                                            ^ Unexpected symbol

  Line 56:     implementation(libs.androidx.room.runtime)
                                                ^ Unexpected symbol

  Line 56:     implementation(libs.androidx.room.runtime)
                                                 ^ Unexpected symbol

  Line 56:     implementation(libs.androidx.room.runtime)
                                                        ^ Unexpected symbol

  Line 57:     implementation(libs.androidx.room.ktx)
               ^ Unexpected symbol

  Line 57:     implementation(libs.androidx.room.ktx)
                             ^ Unexpected symbol

  Line 57:     implementation(libs.androidx.room.ktx)
                              ^ Unexpected symbol

  Line 57:     implementation(libs.androidx.room.ktx)
                                  ^ Unexpected symbol

  Line 57:     implementation(libs.androidx.room.ktx)
                                   ^ Unexpected symbol

  Line 57:     implementation(libs.androidx.room.ktx)
                                           ^ Unexpected symbol

  Line 57:     implementation(libs.androidx.room.ktx)
                                            ^ Unexpected symbol

  Line 57:     implementation(libs.androidx.room.ktx)
                                                ^ Unexpected symbol

  Line 57:     implementation(libs.androidx.room.ktx)
                                                 ^ Unexpected symbol

  Line 57:     implementation(libs.androidx.room.ktx)
                                                    ^ Unexpected symbol

  Line 58:     implementation(libs.navigation.compose)
               ^ Unexpected symbol

  Line 58:     implementation(libs.navigation.compose)
                             ^ Unexpected symbol

  Line 58:     implementation(libs.navigation.compose)
                              ^ Unexpected symbol

  Line 58:     implementation(libs.navigation.compose)
                                  ^ Unexpected symbol

  Line 58:     implementation(libs.navigation.compose)
                                   ^ Unexpected symbol

  Line 58:     implementation(libs.navigation.compose)
                                             ^ Unexpected symbol

  Line 58:     implementation(libs.navigation.compose)
                                              ^ Unexpected symbol

  Line 58:     implementation(libs.navigation.compose)
                                                     ^ Unexpected symbol

  Line 59:     ksp(libs.androidx.room.compiler)
               ^ Unexpected symbol

  Line 59:     ksp(libs.androidx.room.compiler)
                  ^ Unexpected symbol

  Line 59:     ksp(libs.androidx.room.compiler)
                   ^ Unexpected symbol

  Line 59:     ksp(libs.androidx.room.compiler)
                       ^ Unexpected symbol

  Line 59:     ksp(libs.androidx.room.compiler)
                        ^ Unexpected symbol

  Line 59:     ksp(libs.androidx.room.compiler)
                                ^ Unexpected symbol

  Line 59:     ksp(libs.androidx.room.compiler)
                                 ^ Unexpected symbol

  Line 59:     ksp(libs.androidx.room.compiler)
                                     ^ Unexpected symbol

  Line 59:     ksp(libs.androidx.room.compiler)
                                      ^ Unexpected symbol

  Line 59:     ksp(libs.androidx.room.compiler)
                                              ^ Unexpected symbol

  Line 62:     implementation(libs.androidx.datastore.preferences)
               ^ Unexpected symbol

  Line 62:     implementation(libs.androidx.datastore.preferences)
                             ^ Unexpected symbol

  Line 62:     implementation(libs.androidx.datastore.preferences)
                              ^ Unexpected symbol

  Line 62:     implementation(libs.androidx.datastore.preferences)
                                  ^ Unexpected symbol

  Line 62:     implementation(libs.androidx.datastore.preferences)
                                   ^ Unexpected symbol

  Line 62:     implementation(libs.androidx.datastore.preferences)
                                           ^ Unexpected symbol

  Line 62:     implementation(libs.androidx.datastore.preferences)
                                            ^ Unexpected symbol

  Line 62:     implementation(libs.androidx.datastore.preferences)
                                                     ^ Unexpected symbol

  Line 62:     implementation(libs.androidx.datastore.preferences)
                                                      ^ Unexpected symbol

  Line 62:     implementation(libs.androidx.datastore.preferences)
                                                                 ^ Unexpected symbol

  Line 65:     implementation(libs.androidx.navigation.compose)
               ^ Unexpected symbol

  Line 65:     implementation(libs.androidx.navigation.compose)
                             ^ Unexpected symbol

  Line 65:     implementation(libs.androidx.navigation.compose)
                              ^ Unexpected symbol

  Line 65:     implementation(libs.androidx.navigation.compose)
                                  ^ Unexpected symbol

  Line 65:     implementation(libs.androidx.navigation.compose)
                                   ^ Unexpected symbol

  Line 65:     implementation(libs.androidx.navigation.compose)
                                           ^ Unexpected symbol

  Line 65:     implementation(libs.androidx.navigation.compose)
                                            ^ Unexpected symbol

  Line 65:     implementation(libs.androidx.navigation.compose)
                                                      ^ Unexpected symbol

  Line 65:     implementation(libs.androidx.navigation.compose)
                                                       ^ Unexpected symbol

  Line 65:     implementation(libs.androidx.navigation.compose)
                                                              ^ Unexpected symbol

  Line 68:     implementation(libs.androidx.lifecycle.viewmodel.compose)
               ^ Unexpected symbol

  Line 68:     implementation(libs.androidx.lifecycle.viewmodel.compose)
                             ^ Unexpected symbol

  Line 68:     implementation(libs.androidx.lifecycle.viewmodel.compose)
                              ^ Unexpected symbol

  Line 68:     implementation(libs.androidx.lifecycle.viewmodel.compose)
                                  ^ Unexpected symbol

  Line 68:     implementation(libs.androidx.lifecycle.viewmodel.compose)
                                   ^ Unexpected symbol

  Line 68:     implementation(libs.androidx.lifecycle.viewmodel.compose)
                                           ^ Unexpected symbol

  Line 68:     implementation(libs.androidx.lifecycle.viewmodel.compose)
                                            ^ Unexpected symbol

  Line 68:     implementation(libs.androidx.lifecycle.viewmodel.compose)
                                                     ^ Unexpected symbol

  Line 68:     implementation(libs.androidx.lifecycle.viewmodel.compose)
                                                      ^ Unexpected symbol

  Line 68:     implementation(libs.androidx.lifecycle.viewmodel.compose)
